IP地址,端口,TLS,数据中心,国家,地区,城市,ASN,ORG,延迟(ms),速度(MB/s)
219.240.54.189,10958,TRUE,JP:NRT75,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,76,8.91
1.251.152.252,21916,TRUE,JP:NRT76,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,84,8.91
119.67.240.86,12231,TRUE,JP:NRT77,JP,Asia Pacific,Tokyo,17858,LG POWERCOMM,99,8.91
122.43.253.249,11285,TRUE,JP:NRT78,JP,Asia Pacific,Tokyo,17858,LG POWERCOMM,78,8.91
39.115.248.136,24656,TRUE,JP:NRT79,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,81,8.89
1.243.39.139,36450,TRUE,JP:NRT80,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,80,8.88
1.224.192.147,30016,TRUE,JP:NRT81,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,86,8.88
124.111.204.31,38638,TRUE,JP:NRT82,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,87,8.88
61.98.58.5,24487,TRUE,JP:NRT83,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,125,8.88
211.186.127.143,17960,TRUE,JP:NRT84,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,72,8.87
1.244.202.141,30398,TRUE,JP:NRT85,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,69,8.87
1.224.192.147,13980,TRUE,JP:NRT86,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,72,8.85
211.179.70.112,11509,TRUE,JP:NRT87,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,81,8.85
211.179.70.112,39821,TRUE,JP:NRT88,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,81,8.83
1.229.183.208,15921,TRUE,JP:NRT89,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,67,8.82
39.121.97.223,28338,TRUE,JP:NRT90,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,94,8.81
222.235.89.37,11907,TRUE,JP:NRT91,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,83,8.81
211.243.140.31,26910,TRUE,JP:NRT92,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,78,8.81
1.244.202.141,32690,TRUE,JP:NRT93,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,78,8.8
118.220.141.210,33941,TRUE,JP:NRT94,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,83,8.8
222.251.222.151,30585,TRUE,JP:NRT95,JP,Asia Pacific,Tokyo,23563,SK Broadband Co Ltd,115,8.79
211.179.70.112,36948,TRUE,JP:NRT96,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,74,8.79
1.243.39.139,35914,TRUE,JP:NRT97,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,85,8.79
1.236.13.140,35199,TRUE,JP:NRT98,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,87,8.79
211.179.70.112,14572,TRUE,JP:NRT99,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,74,8.78
1.231.146.114,37836,TRUE,JP:NRT100,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,90,8.77
1.237.229.226,16929,TRUE,JP:NRT101,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,75,8.77
1.236.248.109,16042,TRUE,JP:NRT102,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,75,8.77
122.36.31.22,18039,TRUE,JP:NRT103,JP,Asia Pacific,Tokyo,17858,LG POWERCOMM,74,8.77
218.238.105.140,10657,TRUE,JP:NRT104,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,68,8.76
39.114.237.166,19307,TRUE,JP:NRT105,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,82,8.75
1.244.202.141,29571,TRUE,JP:NRT106,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,83,8.74
39.120.132.235,25494,TRUE,JP:NRT107,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,84,8.74
116.122.120.26,27443,TRUE,JP:NRT108,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,83,8.74
211.186.127.143,36272,TRUE,JP:NRT109,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,85,8.73
27.119.235.142,13845,TRUE,JP:NRT110,JP,Asia Pacific,Tokyo,17864,SK Broadband Co Ltd,75,8.73
118.219.166.120,25727,TRUE,JP:NRT111,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,88,8.73
1.235.252.81,10515,TRUE,JP:NRT112,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,86,8.73
221.140.69.109,23776,TRUE,JP:NRT113,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,71,8.72
118.221.45.53,12157,TRUE,JP:NRT114,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,75,8.72
39.117.158.134,35033,TRUE,JP:NRT115,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,77,8.72
1.251.124.66,19240,TRUE,JP:NRT116,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,79,8.71
58.124.11.106,16547,TRUE,JP:NRT117,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,98,8.71
222.232.55.148,10090,TRUE,JP:NRT118,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,74,8.71
1.243.39.139,28443,TRUE,JP:NRT119,JP,Asia Pacific,Tokyo,16509,AMAZON-02,74,8.71
1.244.202.141,17455,TRUE,JP:NRT120,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,73,8.7
124.111.204.31,10232,TRUE,JP:NRT121,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,72,8.7
49.246.69.156,26257,TRUE,JP:NRT122,JP,Asia Pacific,Tokyo,16509,AMAZON-02,129,8.7
1.231.146.114,17852,TRUE,JP:NRT123,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,86,8.69
58.227.226.238,29173,TRUE,JP:NRT124,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,81,8.68
175.114.193.209,10590,TRUE,JP:NRT125,JP,Asia Pacific,Tokyo,9318,SK Broadband Co Ltd,80,8.67
