IP地址,端口,TLS,数据中心,国家,地区,城市,ASN,ORG,延迟(ms),速度(MB/s)
141.98.233.61,443,TRUE,AMS,NL,Europe,Amsterdam,215540,Global Connectivity Solutions Llp,186,4.16
178.159.38.213,2053,TRUE,AMS,NL,Europe,Amsterdam,204601,Zomro B.V.,230,4.16
80.85.246.245,443,TRUE,AMS,NL,Europe,Amsterdam,216071,Servers Tech Fzco,231,4.16
195.58.50.169,8443,TRUE,AMS,NL,Europe,Amsterdam,41745,Baykov Ilya Sergeevich,201,4.15
195.200.18.248,443,TRUE,AMS,NL,Europe,Amsterdam,0,,219,4.15
45.88.76.105,443,TRUE,AMS,NL,Europe,Amsterdam,204601,Zomro B.V.,234,4.15
185.51.246.99,8443,TRUE,AMS,NL,Europe,Amsterdam,204601,Zomro B.V.,232,4.15
45.81.227.140,2053,TRUE,AMS,NL,Europe,Amsterdam,204601,Zomro B.V.,235,4.15
82.115.7.187,2053,TRUE,AMS,NL,Europe,Amsterdam,42532,SIA VEESP,207,4.14
89.110.83.96,8443,TRUE,AMS,NL,Europe,Amsterdam,216071,Servers Tech Fzco,238,4.14
77.238.238.122,2053,TRUE,AMS,NL,Europe,Amsterdam,216071,Servers Tech Fzco,219,4.14
51.15.105.75,8443,TRUE,AMS,NL,Europe,Amsterdam,12876,Scaleway S.a.s.,197,4.14
194.36.191.16,443,TRUE,AMS,NL,Europe,Amsterdam,60117,Host Sailor Ltd,252,4.13
45.43.90.169,443,TRUE,AMS,NL,Europe,Amsterdam,0,,231,4.13
185.36.143.121,2053,TRUE,AMS,NL,Europe,Amsterdam,35277,Llhost Inc. Srl,179,4.13
38.180.18.247,2053,TRUE,AMS,NL,Europe,Amsterdam,9009,M247 Europe SRL,207,4.12
45.92.156.120,8443,TRUE,AMS,NL,Europe,Amsterdam,202602,365 Online Technology Joint Stock Company,237,4.12
195.74.86.127,8443,TRUE,AMS,NL,Europe,Amsterdam,44477,Stark Industries Solutions Ltd,196,4.11
80.89.239.115,2053,TRUE,AMS,NL,Europe,Amsterdam,204601,Zomro B.V.,190,4.1
194.60.135.188,443,TRUE,AMS,NL,Europe,Amsterdam,216071,Servers Tech Fzco,242,4.1
193.163.7.49,2053,TRUE,AMS,NL,Europe,Amsterdam,204601,Zomro B.V.,240,4.1
51.158.152.20,8443,TRUE,AMS,NL,Europe,Amsterdam,12876,Scaleway S.a.s.,193,4.1
45.82.177.236,2053,TRUE,AMS,NL,Europe,Amsterdam,204601,Zomro B.V.,235,4.09
51.158.204.157,8443,TRUE,AMS,NL,Europe,Amsterdam,12876,Scaleway S.a.s.,208,4.09
88.210.11.13,8443,TRUE,AMS,NL,Europe,Amsterdam,216071,Servers Tech Fzco,231,4.08
89.110.82.154,443,TRUE,AMS,NL,Europe,Amsterdam,216071,Servers Tech Fzco,248,4.08
185.246.153.86,2053,TRUE,AMS,NL,Europe,Amsterdam,56630,Melbikomas UAB,236,4.08
194.87.62.117,2053,TRUE,AMS,NL,Europe,Amsterdam,41745,Baykov Ilya Sergeevich,165,4.07
194.87.191.219,2053,TRUE,AMS,NL,Europe,Amsterdam,41745,Baykov Ilya Sergeevich,211,4.06
188.119.112.33,2053,TRUE,AMS,NL,Europe,Amsterdam,44477,Stark Industries Solutions Ltd,198,4.05
89.110.115.128,2053,TRUE,AMS,NL,Europe,Amsterdam,0,,218,4.05
45.133.117.185,443,TRUE,AMS,NL,Europe,Amsterdam,210429,Hizakura B.V.,251,4.05
51.158.147.51,8443,TRUE,AMS,NL,Europe,Amsterdam,12876,Scaleway S.a.s.,228,4.05
45.82.64.51,2053,TRUE,AMS,NL,Europe,Amsterdam,49981,WorldStream B.V.,219,4.05
77.105.143.166,8443,TRUE,AMS,NL,Europe,Amsterdam,216071,Servers Tech Fzco,238,4.04
94.142.137.84,443,TRUE,AMS,NL,Europe,Amsterdam,200740,First Server Limited,218,4.04
51.158.205.158,2053,TRUE,AMS,NL,Europe,Amsterdam,12876,Scaleway S.a.s.,208,4.04
45.120.178.223,8443,TRUE,AMS,NL,Europe,Amsterdam,44477,Stark Industries Solutions Ltd,197,4.03
5.35.37.45,443,TRUE,AMS,NL,Europe,Amsterdam,216071,Servers Tech Fzco,229,4.03
89.110.80.120,443,TRUE,AMS,NL,Europe,Amsterdam,216071,Servers Tech Fzco,248,4.03
93.183.125.184,7443,TRUE,AMS,NL,Europe,Amsterdam,216071,Servers Tech Fzco,214,4.03
195.206.242.33,8443,TRUE,AMS,NL,Europe,Amsterdam,57043,Hostkey B.v.,261,4.03
185.214.10.172,8443,TRUE,AMS,NL,Europe,Amsterdam,202602,365 Online Technology Joint Stock Company,235,4.03
5.35.69.122,443,TRUE,AMS,NL,Europe,Amsterdam,216071,Servers Tech Fzco,224,4.03
45.83.20.155,2053,TRUE,AMS,NL,Europe,Amsterdam,44477,Stark Industries Solutions Ltd,186,4.02
5.101.44.30,443,TRUE,AMS,NL,Europe,Amsterdam,35277,Llhost Inc. Srl,183,4.02
89.110.101.148,2053,TRUE,AMS,NL,Europe,Amsterdam,0,,240,4.01
93.183.89.155,2053,TRUE,AMS,NL,Europe,Amsterdam,0,,218,4.01
45.92.156.120,2053,TRUE,AMS,NL,Europe,Amsterdam,202602,365 Online Technology Joint Stock Company,237,4.01
185.243.113.57,2053,TRUE,AMS,NL,Europe,Amsterdam,208258,Access2.IT Group B.V.,222,4.01
185.233.202.195,443,TRUE,AMS,NL,Europe,Amsterdam,200740,First Server Limited,194,4.01
45.120.178.143,2053,TRUE,AMS,NL,Europe,Amsterdam,44477,Stark Industries Solutions Ltd,179,4
89.110.115.104,8443,TRUE,AMS,NL,Europe,Amsterdam,0,,229,3.99
5.35.69.139,443,TRUE,AMS,NL,Europe,Amsterdam,216071,Servers Tech Fzco,225,3.99
212.34.146.6,8443,TRUE,AMS,NL,Europe,Amsterdam,0,,227,3.99
89.150.34.225,443,TRUE,AMS,NL,Europe,Amsterdam,215984,CBMA SRL,272,3.99
88.218.248.195,443,TRUE,AMS,NL,Europe,Amsterdam,215346,Big Data Host LLC,212,3.99
212.22.74.52,8443,TRUE,AMS,NL,Europe,Amsterdam,0,,210,3.98
193.124.188.71,443,TRUE,AMS,NL,Europe,Amsterdam,200740,First Server Limited,213,3.98
45.87.3.224,2053,TRUE,AMS,NL,Europe,Amsterdam,204601,Zomro B.V.,231,3.98
51.158.171.164,2053,TRUE,AMS,NL,Europe,Amsterdam,12876,Scaleway S.a.s.,193,3.98
45.88.67.179,2053,TRUE,AMS,NL,Europe,Amsterdam,0,,173,3.97
109.120.154.233,556,TRUE,AMS,NL,Europe,Amsterdam,216139,Iron Hosting Centre LTD,180,3.97
212.34.146.47,2053,TRUE,AMS,NL,Europe,Amsterdam,0,,212,3.97
77.246.105.38,8443,TRUE,AMS,NL,Europe,Amsterdam,216071,Servers Tech Fzco,219,3.97
194.15.46.36,443,TRUE,AMS,NL,Europe,Amsterdam,211381,Podaon SIA,233,3.97
193.38.54.243,8443,TRUE,AMS,NL,Europe,Amsterdam,44477,Stark Industries Solutions Ltd,229,3.96
194.127.178.95,2096,TRUE,AMS,NL,Europe,Amsterdam,62240,Clouvider Limited,215,3.96
185.209.23.211,8443,TRUE,AMS,NL,Europe,Amsterdam,204601,Zomro B.V.,233,3.96
212.34.144.52,2053,TRUE,AMS,NL,Europe,Amsterdam,0,,238,3.96
185.246.155.18,8443,TRUE,AMS,NL,Europe,Amsterdam,56630,Melbikomas UAB,197,3.96
45.43.90.109,8443,TRUE,AMS,NL,Europe,Amsterdam,0,,167,3.95
185.36.143.194,443,TRUE,AMS,NL,Europe,Amsterdam,35277,Llhost Inc. Srl,176,3.95
109.107.177.244,8443,TRUE,AMS,NL,Europe,Amsterdam,216071,Servers Tech Fzco,227,3.95
89.110.106.37,8443,TRUE,AMS,NL,Europe,Amsterdam,0,,225,3.95
194.246.81.250,443,TRUE,AMS,NL,Europe,Amsterdam,0,,229,3.95
212.34.148.122,8443,TRUE,AMS,NL,Europe,Amsterdam,0,,228,3.95
45.88.77.143,2053,TRUE,AMS,NL,Europe,Amsterdam,204601,Zomro B.V.,239,3.95
89.110.84.25,443,TRUE,AMS,NL,Europe,Amsterdam,216071,Servers Tech Fzco,226,3.95
89.110.125.223,443,TRUE,AMS,NL,Europe,Amsterdam,0,,220,3.95
45.88.77.143,8443,TRUE,AMS,NL,Europe,Amsterdam,204601,Zomro B.V.,153,3.94
80.85.246.45,2053,TRUE,AMS,NL,Europe,Amsterdam,216071,Servers Tech Fzco,237,3.94
194.164.35.161,2053,TRUE,AMS,NL,Europe,Amsterdam,216071,Servers Tech Fzco,231,3.94
212.34.149.142,8443,TRUE,AMS,NL,Europe,Amsterdam,0,,248,3.94
194.60.134.78,2053,TRUE,AMS,NL,Europe,Amsterdam,216071,Servers Tech Fzco,233,3.93
213.170.133.67,8443,TRUE,AMS,NL,Europe,Amsterdam,202602,365 Online Technology Joint Stock Company,233,3.93
194.104.136.200,2053,TRUE,AMS,NL,Europe,Amsterdam,44477,Stark Industries Solutions Ltd,178,3.93
178.208.66.169,443,TRUE,AMS,NL,Europe,Amsterdam,216139,Iron Hosting Centre LTD,191,3.93
45.87.153.224,443,TRUE,AMS,NL,Europe,Amsterdam,44477,Stark Industries Solutions Ltd,197,3.93
77.238.232.179,2053,TRUE,AMS,NL,Europe,Amsterdam,216071,Servers Tech Fzco,234,3.92
89.110.77.70,2053,TRUE,AMS,NL,Europe,Amsterdam,216071,Servers Tech Fzco,245,3.92
51.15.93.119,443,TRUE,AMS,NL,Europe,Amsterdam,12876,Scaleway S.a.s.,203,3.92
185.216.13.153,8443,TRUE,AMS,NL,Europe,Amsterdam,44477,Stark Industries Solutions Ltd,200,3.92
185.209.23.211,2053,TRUE,AMS,NL,Europe,Amsterdam,204601,Zomro B.V.,153,3.91
77.238.255.142,2053,TRUE,AMS,NL,Europe,Amsterdam,216071,Servers Tech Fzco,219,3.91
185.216.13.153,2053,TRUE,AMS,NL,Europe,Amsterdam,44477,Stark Industries Solutions Ltd,234,3.9
212.111.88.212,443,TRUE,AMS,NL,Europe,Amsterdam,216071,Servers Tech Fzco,225,3.9
185.94.165.123,8443,TRUE,AMS,NL,Europe,Amsterdam,200740,First Server Limited,153,3.89
89.23.105.69,2053,TRUE,AMS,NL,Europe,Amsterdam,43581,Ztv Corp LLC,159,3.89
95.164.2.113,8443,TRUE,AMS,NL,Europe,Amsterdam,44477,Stark Industries Solutions Ltd,231,3.88
77.246.104.44,8443,TRUE,AMS,NL,Europe,Amsterdam,216071,Servers Tech Fzco,221,3.88
77.246.105.38,2053,TRUE,AMS,NL,Europe,Amsterdam,216071,Servers Tech Fzco,227,3.87
91.211.115.161,2053,TRUE,AMS,NL,Europe,Amsterdam,43581,Ztv Corp LLC,196,3.87
77.238.241.143,443,TRUE,AMS,NL,Europe,Amsterdam,216071,Servers Tech Fzco,219,3.87
212.22.74.52,2053,TRUE,AMS,NL,Europe,Amsterdam,0,,215,3.86
89.110.79.176,8443,TRUE,AMS,NL,Europe,Amsterdam,216071,Servers Tech Fzco,237,3.86
109.107.175.249,2053,TRUE,AMS,NL,Europe,Amsterdam,216071,Servers Tech Fzco,223,3.86
45.8.145.223,443,TRUE,AMS,NL,Europe,Amsterdam,44477,Stark Industries Solutions Ltd,178,3.86
185.94.165.183,443,TRUE,AMS,NL,Europe,Amsterdam,200740,First Server Limited,195,3.86
45.88.67.23,2053,TRUE,AMS,NL,Europe,Amsterdam,0,,228,3.85
138.124.30.8,443,TRUE,AMS,NL,Europe,Amsterdam,44477,Stark Industries Solutions Ltd,175,3.85
80.92.206.47,8443,TRUE,AMS,NL,Europe,Amsterdam,44477,Stark Industries Solutions Ltd,197,3.85
95.164.7.214,8443,TRUE,AMS,NL,Europe,Amsterdam,44477,Stark Industries Solutions Ltd,197,3.84
109.120.154.71,2053,TRUE,AMS,NL,Europe,Amsterdam,216139,Iron Hosting Centre LTD,185,3.84
212.118.40.20,8443,TRUE,AMS,NL,Europe,Amsterdam,216071,Servers Tech Fzco,233,3.84
80.89.229.119,8443,TRUE,AMS,NL,Europe,Amsterdam,204601,Zomro B.V.,236,3.84
77.238.248.115,443,TRUE,AMS,NL,Europe,Amsterdam,216071,Servers Tech Fzco,245,3.84
185.239.68.81,8442,TRUE,AMS,NL,Europe,Amsterdam,25820,IT7NET,165,3.83
194.164.202.213,2053,TRUE,AMS,NL,Europe,Amsterdam,8560,IONOS SE,239,3.82
77.246.105.190,8443,TRUE,AMS,NL,Europe,Amsterdam,216071,Servers Tech Fzco,219,3.82
185.209.162.35,443,TRUE,AMS,NL,Europe,Amsterdam,14576,HOSTING-SOLUTIONS,205,3.82
94.142.137.72,443,TRUE,AMS,NL,Europe,Amsterdam,200740,First Server Limited,198,3.82
5.35.39.192,443,TRUE,AMS,NL,Europe,Amsterdam,216071,Servers Tech Fzco,236,3.81
45.82.177.143,8443,TRUE,AMS,NL,Europe,Amsterdam,204601,Zomro B.V.,235,3.81
89.110.69.173,443,TRUE,AMS,NL,Europe,Amsterdam,216071,Servers Tech Fzco,221,3.81
213.183.59.27,8443,TRUE,AMS,NL,Europe,Amsterdam,56630,Melbikomas UAB,210,3.81
95.215.8.83,2053,TRUE,AMS,NL,Europe,Amsterdam,41745,Baykov Ilya Sergeevich,174,3.8
185.236.233.39,20020,TRUE,AMS,NL,Europe,Amsterdam,44477,Stark Industries Solutions Ltd,200,3.8
212.34.154.181,2053,TRUE,AMS,NL,Europe,Amsterdam,0,,236,3.8
212.34.146.6,2053,TRUE,AMS,NL,Europe,Amsterdam,0,,216,3.8
20.86.144.225,8443,TRUE,AMS,NL,Europe,Amsterdam,8075,MICROSOFT-CORP-MSN-AS-BLOCK,231,3.8
193.178.172.225,8443,TRUE,AMS,NL,Europe,Amsterdam,216071,Servers Tech Fzco,228,3.79
82.115.6.111,443,TRUE,AMS,NL,Europe,Amsterdam,42532,SIA VEESP,175,3.79
89.110.77.70,8443,TRUE,AMS,NL,Europe,Amsterdam,216071,Servers Tech Fzco,219,3.77
141.227.130.82,12345,TRUE,AMS,NL,Europe,Amsterdam,16276,OVH SAS,246,3.75
