IP地址,端口,TLS,数据中心,国家,地区,城市,ASN,ORG,延迟(ms),速度(MB/s)
162.159.43.19,443,TRUE,US:IAD70,US,North America,Ashburn,13335,CLOUDFLARENET,210,12.06
162.159.34.43,443,TRUE,US:IAD71,US,North America,Ashburn,13335,CLOUDFLARENET,206,12.05
198.41.212.179,443,TRUE,US:IAD72,US,North America,Ashburn,13335,CLOUDFLARENET,210,11.93
198.41.212.121,443,TRUE,US:IAD73,US,North America,Ashburn,13335,CLOUDFLARENET,196,11.92
198.41.212.15,443,TRUE,US:IAD74,US,North America,Ashburn,13335,CLOUDFLARENET,218,11.84
162.159.42.186,443,TRUE,US:IAD75,US,North America,Ashburn,13335,CLOUDFLARENET,216,11.79
162.159.42.166,443,TRUE,US:IAD76,US,North America,Ashburn,13335,CLOUDFLARENET,206,11.76
198.41.212.95,443,TRUE,US:IAD77,US,North America,Ashburn,13335,CLOUDFLARENET,204,11.61
162.159.42.66,443,TRUE,US:IAD78,US,North America,Ashburn,13335,CLOUDFLARENET,200,11.6
198.41.212.11,443,TRUE,US:IAD79,US,North America,Ashburn,13335,CLOUDFLARENET,219,11.57
43.130.105.166,65002,TRUE,US:IAD80,US,North America,Ashburn,132203,"Tencent Building, Kejizhongyi Avenue",245,11.43
162.159.35.166,443,TRUE,US:IAD81,US,North America,Ashburn,13335,CLOUDFLARENET,207,11.4
162.159.35.78,443,TRUE,US:IAD82,US,North America,Ashburn,13335,CLOUDFLARENET,214,11.39
198.41.212.225,443,TRUE,US:IAD83,US,North America,Ashburn,13335,CLOUDFLARENET,254,11.36
162.159.35.106,443,TRUE,US:IAD84,US,North America,Ashburn,13335,CLOUDFLARENET,240,11.33
162.159.42.44,443,TRUE,US:IAD85,US,North America,Ashburn,13335,CLOUDFLARENET,198,11.27
162.159.42.109,443,TRUE,US:IAD86,US,North America,Ashburn,13335,CLOUDFLARENET,205,11.25
198.41.212.133,443,TRUE,US:IAD87,US,North America,Ashburn,13335,CLOUDFLARENET,208,11.19
198.41.212.151,443,TRUE,US:IAD88,US,North America,Ashburn,13335,CLOUDFLARENET,205,11.14
162.159.43.142,443,TRUE,US:IAD89,US,North America,Ashburn,13335,CLOUDFLARENET,209,11.11
198.41.212.79,443,TRUE,US:IAD90,US,North America,Ashburn,13335,CLOUDFLARENET,271,11.03
162.159.34.103,443,TRUE,US:IAD91,US,North America,Ashburn,13335,CLOUDFLARENET,241,11.02
198.41.212.167,443,TRUE,US:IAD92,US,North America,Ashburn,13335,CLOUDFLARENET,207,11.02
162.159.43.63,443,TRUE,US:IAD93,US,North America,Ashburn,13335,CLOUDFLARENET,240,10.99
162.159.35.112,443,TRUE,US:IAD94,US,North America,Ashburn,13335,CLOUDFLARENET,206,10.99
162.159.42.91,443,TRUE,US:IAD95,US,North America,Ashburn,13335,CLOUDFLARENET,201,10.95
162.159.34.193,443,TRUE,US:IAD96,US,North America,Ashburn,13335,CLOUDFLARENET,225,10.91
162.159.34.133,443,TRUE,US:IAD97,US,North America,Ashburn,13335,CLOUDFLARENET,246,10.89
162.159.35.116,443,TRUE,US:IAD98,US,North America,Ashburn,13335,CLOUDFLARENET,205,10.88
198.41.212.248,443,TRUE,US:IAD99,US,North America,Ashburn,13335,CLOUDFLARENET,240,10.87
162.159.35.90,443,TRUE,US:IAD100,US,North America,Ashburn,13335,CLOUDFLARENET,218,10.79
162.159.35.83,443,TRUE,US:IAD101,US,North America,Ashburn,13335,CLOUDFLARENET,213,10.76
162.159.43.60,443,TRUE,US:IAD102,US,North America,Ashburn,13335,CLOUDFLARENET,214,10.73
162.159.34.13,443,TRUE,US:IAD103,US,North America,Ashburn,13335,CLOUDFLARENET,212,10.72
162.159.34.152,443,TRUE,US:IAD104,US,North America,Ashburn,13335,CLOUDFLARENET,248,10.69
162.159.42.90,443,TRUE,US:IAD105,US,North America,Ashburn,13335,CLOUDFLARENET,212,10.68
162.159.42.183,443,TRUE,US:IAD106,US,North America,Ashburn,13335,CLOUDFLARENET,219,10.58
198.41.212.2,443,TRUE,US:IAD107,US,North America,Ashburn,13335,CLOUDFLARENET,218,10.58
162.159.35.53,443,TRUE,US:IAD108,US,North America,Ashburn,13335,CLOUDFLARENET,229,10.56
198.41.212.207,443,TRUE,US:IAD109,US,North America,Ashburn,13335,CLOUDFLARENET,200,10.53
162.159.34.209,443,TRUE,US:IAD110,US,North America,Ashburn,13335,CLOUDFLARENET,219,10.52
162.159.42.189,443,TRUE,US:IAD111,US,North America,Ashburn,13335,CLOUDFLARENET,254,10.43
162.159.34.189,443,TRUE,US:IAD112,US,North America,Ashburn,13335,CLOUDFLARENET,230,10.43
162.159.34.234,443,TRUE,US:IAD113,US,North America,Ashburn,13335,CLOUDFLARENET,206,10.42
162.159.35.195,443,TRUE,US:IAD114,US,North America,Ashburn,13335,CLOUDFLARENET,217,10.41
162.159.42.117,443,TRUE,US:IAD115,US,North America,Ashburn,13335,CLOUDFLARENET,204,10.38
162.159.35.141,443,TRUE,US:IAD116,US,North America,Ashburn,13335,CLOUDFLARENET,204,10.37
162.159.35.27,443,TRUE,US:IAD117,US,North America,Ashburn,13335,CLOUDFLARENET,228,10.37
162.159.43.72,443,TRUE,US:IAD118,US,North America,Ashburn,13335,CLOUDFLARENET,246,10.34
198.41.212.140,443,TRUE,US:IAD119,US,North America,Ashburn,13335,CLOUDFLARENET,206,10.3
162.159.34.8,443,TRUE,US:IAD120,US,North America,Ashburn,13335,CLOUDFLARENET,246,10.29
198.41.212.122,443,TRUE,US:IAD121,US,North America,Ashburn,13335,CLOUDFLARENET,222,10.25
198.41.212.33,443,TRUE,US:IAD122,US,North America,Ashburn,13335,CLOUDFLARENET,201,10.24
162.159.35.222,443,TRUE,US:IAD123,US,North America,Ashburn,13335,CLOUDFLARENET,196,10.23
162.159.34.101,443,TRUE,US:IAD124,US,North America,Ashburn,13335,CLOUDFLARENET,201,10.21
162.159.43.162,443,TRUE,US:IAD125,US,North America,Ashburn,13335,CLOUDFLARENET,234,10.21
162.159.34.232,443,TRUE,US:IAD126,US,North America,Ashburn,13335,CLOUDFLARENET,203,10.19
162.159.43.253,443,TRUE,US:IAD127,US,North America,Ashburn,13335,CLOUDFLARENET,247,10.17
43.130.134.123,65002,TRUE,US:IAD128,US,North America,Ashburn,132203,"Tencent Building, Kejizhongyi Avenue",231,10.15
162.159.43.211,443,TRUE,US:IAD129,US,North America,Ashburn,13335,CLOUDFLARENET,211,10.15
198.41.212.246,443,TRUE,US:IAD130,US,North America,Ashburn,13335,CLOUDFLARENET,231,10.11
162.159.43.8,443,TRUE,US:IAD131,US,North America,Ashburn,13335,CLOUDFLARENET,218,10.11
198.41.212.220,443,TRUE,US:IAD132,US,North America,Ashburn,13335,CLOUDFLARENET,207,10.1
162.159.35.130,443,TRUE,US:IAD133,US,North America,Ashburn,13335,CLOUDFLARENET,239,10.07
162.159.42.0,443,TRUE,US:IAD134,US,North America,Ashburn,13335,CLOUDFLARENET,200,10
162.159.42.96,443,TRUE,US:IAD135,US,North America,Ashburn,13335,CLOUDFLARENET,234,10
162.159.43.184,443,TRUE,US:IAD136,US,North America,Ashburn,13335,CLOUDFLARENET,247,10
162.159.43.29,443,TRUE,US:IAD137,US,North America,Ashburn,13335,CLOUDFLARENET,227,9.97
162.159.34.122,443,TRUE,US:IAD138,US,North America,Ashburn,13335,CLOUDFLARENET,237,9.96
162.159.42.104,443,TRUE,US:IAD139,US,North America,Ashburn,13335,CLOUDFLARENET,238,9.96
162.159.35.88,443,TRUE,US:IAD140,US,North America,Ashburn,13335,CLOUDFLARENET,217,9.94
162.159.43.195,443,TRUE,US:IAD141,US,North America,Ashburn,13335,CLOUDFLARENET,220,9.94
162.159.34.242,443,TRUE,US:IAD142,US,North America,Ashburn,13335,CLOUDFLARENET,205,9.9
162.159.35.42,443,TRUE,US:IAD143,US,North America,Ashburn,13335,CLOUDFLARENET,221,9.87
198.41.212.3,443,TRUE,US:IAD144,US,North America,Ashburn,13335,CLOUDFLARENET,224,9.85
162.159.34.156,443,TRUE,US:IAD145,US,North America,Ashburn,13335,CLOUDFLARENET,224,9.85
162.159.43.35,443,TRUE,US:IAD146,US,North America,Ashburn,13335,CLOUDFLARENET,217,9.83
162.159.35.170,443,TRUE,US:IAD147,US,North America,Ashburn,13335,CLOUDFLARENET,209,9.82
162.159.43.203,443,TRUE,US:IAD148,US,North America,Ashburn,13335,CLOUDFLARENET,207,9.81
162.159.42.151,443,TRUE,US:IAD149,US,North America,Ashburn,13335,CLOUDFLARENET,196,9.77
162.159.43.103,443,TRUE,US:IAD150,US,North America,Ashburn,13335,CLOUDFLARENET,199,9.72
162.159.42.31,443,TRUE,US:IAD151,US,North America,Ashburn,13335,CLOUDFLARENET,238,9.69
162.159.43.208,443,TRUE,US:IAD152,US,North America,Ashburn,13335,CLOUDFLARENET,237,9.69
162.159.34.28,443,TRUE,US:IAD153,US,North America,Ashburn,13335,CLOUDFLARENET,240,9.66
162.159.43.106,443,TRUE,US:IAD154,US,North America,Ashburn,13335,CLOUDFLARENET,238,9.64
162.159.43.28,443,TRUE,US:IAD155,US,North America,Ashburn,13335,CLOUDFLARENET,204,9.61
198.41.212.251,443,TRUE,US:IAD156,US,North America,Ashburn,13335,CLOUDFLARENET,210,9.59
162.159.34.90,443,TRUE,US:IAD157,US,North America,Ashburn,13335,CLOUDFLARENET,242,9.56
198.41.212.198,443,TRUE,US:IAD158,US,North America,Ashburn,13335,CLOUDFLARENET,212,9.55
162.159.42.171,443,TRUE,US:IAD159,US,North America,Ashburn,13335,CLOUDFLARENET,199,9.55
162.159.43.16,443,TRUE,US:IAD160,US,North America,Ashburn,13335,CLOUDFLARENET,225,9.55
162.159.43.185,443,TRUE,US:IAD161,US,North America,Ashburn,13335,CLOUDFLARENET,218,9.53
162.159.35.206,443,TRUE,US:IAD162,US,North America,Ashburn,13335,CLOUDFLARENET,229,9.52
162.159.35.171,443,TRUE,US:IAD163,US,North America,Ashburn,13335,CLOUDFLARENET,213,9.5
162.159.42.156,443,TRUE,US:IAD164,US,North America,Ashburn,13335,CLOUDFLARENET,246,9.47
