IP地址,端口,TLS,数据中心,国家,地区,城市,ASN,ORG,延迟(ms),速度(MB/s)
175.197.156.50,21084,TRUE,US:LAX448,US,North America,Los Angeles,4766,Korea Telecom,289,1.72
211.55.146.35,18040,TRUE,US:LAX449,US,North America,Los Angeles,4766,Korea Telecom,293,1.72
192.3.86.244,993,TRUE,US:LAX450,US,North America,Los Angeles,36352,AS-COLOCROSSING,161,1.72
14.42.61.5,12564,TRUE,US:LAX451,US,North America,Los Angeles,4766,Korea Telecom,344,1.71
221.144.200.91,12420,TRUE,US:LAX452,US,North America,Los Angeles,4766,Korea Telecom,313,1.71
218.152.195.182,15006,TRUE,US:LAX453,US,North America,Los Angeles,4766,Korea Telecom,290,1.71
38.46.3.9,43447,TRUE,US:LAX454,US,North America,Los Angeles,142111,Zhejiang Aiyun Network Technology Co Ltd,140,1.7
38.76.145.179,443,TRUE,US:LAX455,US,North America,Los Angeles,174,COGENT-174,207,1.7
220.85.254.226,34599,TRUE,US:LAX456,US,North America,Los Angeles,4766,Korea Telecom,309,1.69
211.46.200.164,17776,TRUE,US:LAX457,US,North America,Los Angeles,4766,Korea Telecom,286,1.69
121.146.123.101,20892,TRUE,US:LAX458,US,North America,Los Angeles,4766,Korea Telecom,277,1.69
220.77.136.79,12508,TRUE,US:LAX459,US,North America,Los Angeles,4766,Korea Telecom,282,1.69
38.76.145.176,443,TRUE,US:LAX460,US,North America,Los Angeles,174,COGENT-174,162,1.68
38.60.91.95,443,TRUE,US:LAX461,US,North America,Los Angeles,8796,FD-298-8796,167,1.68
121.164.75.109,20110,TRUE,US:LAX462,US,North America,Los Angeles,4766,Korea Telecom,288,1.67
38.76.145.171,443,TRUE,US:LAX463,US,North America,Los Angeles,174,COGENT-174,194,1.67
221.155.238.5,10043,TRUE,US:LAX464,US,North America,Los Angeles,4766,Korea Telecom,285,1.67
59.23.94.96,10002,TRUE,US:LAX465,US,North America,Los Angeles,4766,Korea Telecom,288,1.67
220.80.182.99,21305,TRUE,US:LAX466,US,North America,Los Angeles,4766,Korea Telecom,284,1.66
218.156.152.119,18086,TRUE,US:LAX467,US,North America,Los Angeles,4766,Korea Telecom,291,1.65
